link_producto,producto,asin,precio,precio_original,vendidos_mes_pasado,calificación,num_de_calificaciones,imagen,vendidos_numerico
https://www.amazon.com/-/es/Mario-Party-Superstars-Version-Nintendo-Switch/dp/B097B2HQ5R/ref=sr_1_11?dib=eyJ2IjoiMSJ9.RZuQbeS7NjWmhU-mBiPfeDY_KMonIxiaElsUPJNyiL7dJ71z5NxuvaK8ctbhpzqmbfO1achxWh8RZB0yEbFV1ebHFYbPNvo6x3C3Hp15sGBcD6qoVXcWGwDSSSDHd6kfQ1jXh_Ilw5rzn4A7487s-akl8LnsNsFDocfh3nEc-UTNQaxxhEts8C9WlgDXB0nSj0wdZmgTgGoKu_L_XkhJ9HbVDh4ubKNodm-Wczgcfig.iSV61DAq-xQOHHd79Gc5tZb91u_QZg3xpQq4o9_Z-Dw&dib_tag=se&keywords=Videojuegos&qid=1725890102&sr=8-11,Mario Party Superstars - US Version,B097B2HQ5R,51.99,Sin información,Calificación de la ESRB: Everyone,4.8,15202,https://m.media-amazon.com/images/I/91LqNrkm6cL._AC_UY218_.jpg,
https://www.amazon.com/-/es/Game-Watch-Super-Mario-Nintendo-Switch/dp/B08GZ3DRLW/ref=sr_1_12?dib=eyJ2IjoiMSJ9.RZuQbeS7NjWmhU-mBiPfeDY_KMonIxiaElsUPJNyiL7dJ71z5NxuvaK8ctbhpzqmbfO1achxWh8RZB0yEbFV1ebHFYbPNvo6x3C3Hp15sGBcD6qoVXcWGwDSSSDHd6kfQ1jXh_Ilw5rzn4A7487s-akl8LnsNsFDocfh3nEc-UTNQaxxhEts8C9WlgDXB0nSj0wdZmgTgGoKu_L_XkhJ9HbVDh4ubKNodm-Wczgcfig.iSV61DAq-xQOHHd79Gc5tZb91u_QZg3xpQq4o9_Z-Dw&dib_tag=se&keywords=Videojuegos&qid=1725890102&sr=8-12,Game & Watch: Super Mario Bros (Nintendo),B08GZ3DRLW,47.0,Sin información,Calificación de la ESRB: Everyone,4.7,9884,https://m.media-amazon.com/images/I/71zMEV0+yIL._AC_UY218_.jpg,
https://www.amazon.com/-/es/dp/B09XBY4FYZ/ref=sr_1_13?dib=eyJ2IjoiMSJ9.RZuQbeS7NjWmhU-mBiPfeDY_KMonIxiaElsUPJNyiL7dJ71z5NxuvaK8ctbhpzqmbfO1achxWh8RZB0yEbFV1ebHFYbPNvo6x3C3Hp15sGBcD6qoVXcWGwDSSSDHd6kfQ1jXh_Ilw5rzn4A7487s-akl8LnsNsFDocfh3nEc-UTNQaxxhEts8C9WlgDXB0nSj0wdZmgTgGoKu_L_XkhJ9HbVDh4ubKNodm-Wczgcfig.iSV61DAq-xQOHHd79Gc5tZb91u_QZg3xpQq4o9_Z-Dw&dib_tag=se&keywords=Videojuegos&qid=1725890102&sr=8-13,"The Ultimate History of Video Games, Volume 2: Nintendo, Sony, Microsoft, and the Billion-Dollar Battle to Shape Modern Gaming",B09XBY4FYZ,0.0,Sin información,|,4.6,211,https://m.media-amazon.com/images/I/81Q8vmJGUVL._AC_UY218_.jpg,
https://www.amazon.com/-/es/Pokemon-%C2%A1Vamos-Interruptor/dp/B01MT8AIBE/ref=sr_1_14?dib=eyJ2IjoiMSJ9.RZuQbeS7NjWmhU-mBiPfeDY_KMonIxiaElsUPJNyiL7dJ71z5NxuvaK8ctbhpzqmbfO1achxWh8RZB0yEbFV1ebHFYbPNvo6x3C3Hp15sGBcD6qoVXcWGwDSSSDHd6kfQ1jXh_Ilw5rzn4A7487s-akl8LnsNsFDocfh3nEc-UTNQaxxhEts8C9WlgDXB0nSj0wdZmgTgGoKu_L_XkhJ9HbVDh4ubKNodm-Wczgcfig.iSV61DAq-xQOHHd79Gc5tZb91u_QZg3xpQq4o9_Z-Dw&dib_tag=se&keywords=Videojuegos&qid=1725890102&sr=8-14,Pokemon: ¡Vamos!,B01MT8AIBE,49.4,Sin información,Calificación de la ESRB: Everyone,4.8,9281,https://m.media-amazon.com/images/I/71w18E60zzL._AC_UY218_.jpg,
https://www.amazon.com/-/es/Mario-Kart-Deluxe-Version-Nintendo-Switch/dp/B01N1037CV/ref=sr_1_15?dib=eyJ2IjoiMSJ9.RZuQbeS7NjWmhU-mBiPfeDY_KMonIxiaElsUPJNyiL7dJ71z5NxuvaK8ctbhpzqmbfO1achxWh8RZB0yEbFV1ebHFYbPNvo6x3C3Hp15sGBcD6qoVXcWGwDSSSDHd6kfQ1jXh_Ilw5rzn4A7487s-akl8LnsNsFDocfh3nEc-UTNQaxxhEts8C9WlgDXB0nSj0wdZmgTgGoKu_L_XkhJ9HbVDh4ubKNodm-Wczgcfig.iSV61DAq-xQOHHd79Gc5tZb91u_QZg3xpQq4o9_Z-Dw&dib_tag=se&keywords=Videojuegos&qid=1725890102&sr=8-15,Mario Kart 8 Deluxe - US Version,B01N1037CV,49.99,Sin información,Calificación de la ESRB: Rating Pending,4.9,73909,https://m.media-amazon.com/images/I/81iJG2js5-S._AC_UY218_.jpg,
https://www.amazon.com/-/es/Escape-Video-Game-Dustin-Brady/dp/1524876062/ref=sr_1_16?dib=eyJ2IjoiMSJ9.RZuQbeS7NjWmhU-mBiPfeDY_KMonIxiaElsUPJNyiL7dJ71z5NxuvaK8ctbhpzqmbfO1achxWh8RZB0yEbFV1ebHFYbPNvo6x3C3Hp15sGBcD6qoVXcWGwDSSSDHd6kfQ1jXh_Ilw5rzn4A7487s-akl8LnsNsFDocfh3nEc-UTNQaxxhEts8C9WlgDXB0nSj0wdZmgTgGoKu_L_XkhJ9HbVDh4ubKNodm-Wczgcfig.iSV61DAq-xQOHHd79Gc5tZb91u_QZg3xpQq4o9_Z-Dw&dib_tag=se&keywords=Videojuegos&qid=1725890102&sr=8-16,Escape from a Video Game: The Complete Series,1524876062,23.72,Sin información,|,4.7,320,https://m.media-amazon.com/images/I/714UBIWhX7L._AC_UY218_.jpg,
https://www.amazon.com/-/es/sspa/click?ie=UTF8&spc=MTo4NjE1MzM2OTUxNzQxNjI4OjE3MjU4OTAxMDI6c3BfYnRmOjMwMDEwMDYwMDgzNTEwMjo6MDo6&url=%2FRegiisJoy-Pandora-emuladores-controladores-inal%25C3%25A1mbricos%2Fdp%2FB0CM39DTTN%2Fref%3Dsr_1_17_sspa%3Fdib%3DeyJ2IjoiMSJ9.RZuQbeS7NjWmhU-mBiPfeDY_KMonIxiaElsUPJNyiL7dJ71z5NxuvaK8ctbhpzqmbfO1achxWh8RZB0yEbFV1ebHFYbPNvo6x3C3Hp15sGBcD6qoVXcWGwDSSSDHd6kfQ1jXh_Ilw5rzn4A7487s-akl8LnsNsFDocfh3nEc-UTNQaxxhEts8C9WlgDXB0nSj0wdZmgTgGoKu_L_XkhJ9HbVDh4ubKNodm-Wczgcfig.iSV61DAq-xQOHHd79Gc5tZb91u_QZg3xpQq4o9_Z-Dw%26dib_tag%3Dse%26keywords%3DVideojuegos%26qid%3D1725890102%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"28000 en 1 caja de juegos de Pandora 50S Arcade Stick Retro consola de juegos, Plug and Play, 9 emuladores, salida HDMI 4K, controladores inalámbricos duales 2.4G",B0CM39DTTN,49.99,Sin información,50+ comprados el mes pasado,3.4,26,https://m.media-amazon.com/images/I/81kN5pY6fOL._AC_UY218_.jpg,50.0
https://www.amazon.com/-/es/sspa/click?ie=UTF8&spc=MTo4NjE1MzM2OTUxNzQxNjI4OjE3MjU4OTAxMDI6c3BfYnRmOjMwMDI0MjY1MTE3MzcwMjo6MDo6&url=%2Fpantalla-pulgadas-videojuegos-integrada-port%25C3%25A1til%2Fdp%2FB0CZ722M3L%2Fref%3Dsr_1_18_sspa%3Fdib%3DeyJ2IjoiMSJ9.RZuQbeS7NjWmhU-mBiPfeDY_KMonIxiaElsUPJNyiL7dJ71z5NxuvaK8ctbhpzqmbfO1achxWh8RZB0yEbFV1ebHFYbPNvo6x3C3Hp15sGBcD6qoVXcWGwDSSSDHd6kfQ1jXh_Ilw5rzn4A7487s-akl8LnsNsFDocfh3nEc-UTNQaxxhEts8C9WlgDXB0nSj0wdZmgTgGoKu_L_XkhJ9HbVDh4ubKNodm-Wczgcfig.iSV61DAq-xQOHHd79Gc5tZb91u_QZg3xpQq4o9_Z-Dw%26dib_tag%3Dse%26keywords%3DVideojuegos%26qid%3D1725890102%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"Juegos de mano para niños, consola de juegos de mano con pantalla HD de 3 pulgadas, consola de videojuegos integrada 258, videojuegos de mano para niños, consola de juegos retro portátil, juguetes",B0CZ722M3L,23.99,Sin información,100+ comprados el mes pasado,3.9,23,https://m.media-amazon.com/images/I/71ptkPo7o4L._AC_UY218_.jpg,100.0
https://www.amazon.com/-/es/sspa/click?ie=UTF8&spc=MTo1ODYyNjg0NTU5NzQ1ODk4OjE3MjU4OTAxMjQ6c3BfYXRmX25leHQ6MzAwMzUyNDk4OTA5MTAyOjowOjo&url=%2Fjugadores-geniales-adolescentes-videojuegos-decoraci%25C3%25B3n%2Fdp%2FB0BQVYGPZH%2Fref%3Dsr_1_17_sspa%3Fdib%3DeyJ2IjoiMSJ9.JXt2INFmTeVsAJKtiQcp43CuruRrJc6kQHGLm4c5NeiUjSv6F24kGT2PKyJdFJxu1bEWf09-0G9h4k85h-gEmqcK8uVKe52pI1HmfO_A6pT-sE63GNlCnViZXjfMlUOFKRLCwQTnvyWdkj3UQFWsiUWiv2oP4MFiBayiPOAFwGbWe-EZ-PCx51RUfD5Mqqdqls84hVExwVJf5MD2ol64k8aZEWr48YMFM0PhlSbHloE.gJhC1dl67x4ZFdJjD7O_imEm7Dwql97A8vEtPNk6uhc%26dib_tag%3Dse%26keywords%3DVideojuegos%26qid%3D1725890124%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"Regalos para jugadores, regalos geniales para jugadores, regalos para hombres, adolescentes, niños, novio, niños, tazas de juegos, cosas de videojuegos, The Game Boy, decoración de fiesta de",B0BQVYGPZH,18.99,Sin información,50+ comprados el mes pasado,4.7,179,https://m.media-amazon.com/images/I/81FL9v23V0L._AC_UY218_.jpg,50.0
https://www.amazon.com/-/es/reproductor-videojuegos-port%C3%A1til-pantalla-electr%C3%B3nicos/dp/B08JLF1NKJ/ref=sr_1_19?dib=eyJ2IjoiMSJ9.JXt2INFmTeVsAJKtiQcp43CuruRrJc6kQHGLm4c5NeiUjSv6F24kGT2PKyJdFJxu1bEWf09-0G9h4k85h-gEmqcK8uVKe52pI1HmfO_A6pT-sE63GNlCnViZXjfMlUOFKRLCwQTnvyWdkj3UQFWsiUWiv2oP4MFiBayiPOAFwGbWe-EZ-PCx51RUfD5Mqqdqls84hVExwVJf5MD2ol64k8aZEWr48YMFM0PhlSbHloE.gJhC1dl67x4ZFdJjD7O_imEm7Dwql97A8vEtPNk6uhc&dib_tag=se&keywords=Videojuegos&qid=1725890124&sr=8-19,"Juego de mano para niños, reproductor de videojuegos portátil con 200 juegos, pantalla de 16 bits de 2.5 pulgadas, mini máquina de juegos electrónicos retro para niños y niñas (azul)",B08JLF1NKJ,32.98,Sin información,300+ comprados el mes pasado,4.0,2006,https://m.media-amazon.com/images/I/71fccwYLGoL._AC_UY218_.jpg,300.0
https://www.amazon.com/-/es/videojuegos-somatosensorial-inal%C3%A1mbrico-reproducci%C3%B3n-interactivo/dp/B09WVZ4GDX/ref=sr_1_20?dib=eyJ2IjoiMSJ9.JXt2INFmTeVsAJKtiQcp43CuruRrJc6kQHGLm4c5NeiUjSv6F24kGT2PKyJdFJxu1bEWf09-0G9h4k85h-gEmqcK8uVKe52pI1HmfO_A6pT-sE63GNlCnViZXjfMlUOFKRLCwQTnvyWdkj3UQFWsiUWiv2oP4MFiBayiPOAFwGbWe-EZ-PCx51RUfD5Mqqdqls84hVExwVJf5MD2ol64k8aZEWr48YMFM0PhlSbHloE.gJhC1dl67x4ZFdJjD7O_imEm7Dwql97A8vEtPNk6uhc&dib_tag=se&keywords=Videojuegos&qid=1725890124&sr=8-20,"Consola de juegos de TV integrada con 883 juegos, máquina de videojuegos retro para 2 jugadores con control somatosensorial inalámbrico de 2.4G, enchufe y reproducción HD, juego interactivo y",B09WVZ4GDX,54.99,Sin información,100+ comprados el mes pasado,3.7,586,https://m.media-amazon.com/images/I/71a9nKgBYfL._AC_UY218_.jpg,100.0
https://www.amazon.com/-/es/Dustin-Brady/dp/144949515X/ref=sr_1_21?dib=eyJ2IjoiMSJ9.JXt2INFmTeVsAJKtiQcp43CuruRrJc6kQHGLm4c5NeiUjSv6F24kGT2PKyJdFJxu1bEWf09-0G9h4k85h-gEmqcK8uVKe52pI1HmfO_A6pT-sE63GNlCnViZXjfMlUOFKRLCwQTnvyWdkj3UQFWsiUWiv2oP4MFiBayiPOAFwGbWe-EZ-PCx51RUfD5Mqqdqls84hVExwVJf5MD2ol64k8aZEWr48YMFM0PhlSbHloE.gJhC1dl67x4ZFdJjD7O_imEm7Dwql97A8vEtPNk6uhc&dib_tag=se&keywords=Videojuegos&qid=1725890124&sr=8-21,Trapped in a Video Game: Robots Revolt (Volume 3),144949515X,7.95,Sin información,|,4.8,2690,https://m.media-amazon.com/images/I/81xtaq5PlML._AC_UY218_.jpg,
https://www.amazon.com/-/es/My-Arcade-Tetris-Gamer-videojuegos-port%C3%A1til/dp/B0BT3YL9GR/ref=sr_1_22?dib=eyJ2IjoiMSJ9.JXt2INFmTeVsAJKtiQcp43CuruRrJc6kQHGLm4c5NeiUjSv6F24kGT2PKyJdFJxu1bEWf09-0G9h4k85h-gEmqcK8uVKe52pI1HmfO_A6pT-sE63GNlCnViZXjfMlUOFKRLCwQTnvyWdkj3UQFWsiUWiv2oP4MFiBayiPOAFwGbWe-EZ-PCx51RUfD5Mqqdqls84hVExwVJf5MD2ol64k8aZEWr48YMFM0PhlSbHloE.gJhC1dl67x4ZFdJjD7O_imEm7Dwql97A8vEtPNk6uhc&dib_tag=se&keywords=Videojuegos&qid=1725890124&sr=8-22,"My Arcade Tetris Gamer V: sistema de videojuegos portátil con 201 juegos, pantalla a todo color de 2.5"", tamaño de bolsillo",B0BT3YL9GR,24.99,Sin información,|,4.4,1657,https://m.media-amazon.com/images/I/61HNpZO3FXL._AC_UY218_.jpg,
https://www.amazon.com/-/es/Juegos-Fallout-Fantasy-Flight-Games/dp/B075B1WNDG/ref=sr_1_23?dib=eyJ2IjoiMSJ9.JXt2INFmTeVsAJKtiQcp43CuruRrJc6kQHGLm4c5NeiUjSv6F24kGT2PKyJdFJxu1bEWf09-0G9h4k85h-gEmqcK8uVKe52pI1HmfO_A6pT-sE63GNlCnViZXjfMlUOFKRLCwQTnvyWdkj3UQFWsiUWiv2oP4MFiBayiPOAFwGbWe-EZ-PCx51RUfD5Mqqdqls84hVExwVJf5MD2ol64k8aZEWr48YMFM0PhlSbHloE.gJhC1dl67x4ZFdJjD7O_imEm7Dwql97A8vEtPNk6uhc&dib_tag=se&keywords=Videojuegos&qid=1725890124&sr=8-23,Juegos de mesa Fallout de Fantasy Flight Games,B075B1WNDG,59.9,Sin información,100+ comprados el mes pasado,4.6,1909,https://m.media-amazon.com/images/I/81wS6f9VLNS._AC_UY218_.jpg,100.0
https://www.amazon.com/-/es/inal%C3%A1mbrica-emuladores-controlador-inal%C3%A1mbrico-videojuegos/dp/B0DG5MNQ1X/ref=sr_1_24?dib=eyJ2IjoiMSJ9.JXt2INFmTeVsAJKtiQcp43CuruRrJc6kQHGLm4c5NeiUjSv6F24kGT2PKyJdFJxu1bEWf09-0G9h4k85h-gEmqcK8uVKe52pI1HmfO_A6pT-sE63GNlCnViZXjfMlUOFKRLCwQTnvyWdkj3UQFWsiUWiv2oP4MFiBayiPOAFwGbWe-EZ-PCx51RUfD5Mqqdqls84hVExwVJf5MD2ol64k8aZEWr48YMFM0PhlSbHloE.gJhC1dl67x4ZFdJjD7O_imEm7Dwql97A8vEtPNk6uhc&dib_tag=se&keywords=Videojuegos&qid=1725890124&sr=8-24,"Consola de juegos retro inalámbrica, palo de juegos retro con 9 emuladores integrados, más de 20,000 juegos, salida HDMI 4k y controlador inalámbrico de 2.4 GHz, videojuegos Plug and Retro Play para",B0DG5MNQ1X,49.0,Sin información,100+ comprados el mes pasado,4.8,38,https://m.media-amazon.com/images/I/81WoCKfETfL._AC_UY218_.jpg,100.0
