link_producto,producto,asin,precio,precio_original,vendidos_mes_pasado,calificación,num_de_calificaciones,imagen,vendidos_numerico
https://www.amazon.com/-/es/Robin-Norwood/dp/1947783459/ref=sr_1_11?dib=eyJ2IjoiMSJ9.4cQ60iCeQi-JQK5_SlQCXeWcW6rGl29kWhZGOIgM5YLISy6XkoiNQFzGHjOqKB-InjMzf41jHW5Ijrxnl_QU_vxibiEaFGAw0ovFqorhpqWZHY4gHGGjV4tOHbP-66qlItcYd-mysH3tunngTcZ8fVvbp0b-Rz2lebNLC8PaFrBSqvugOgvN2Zk6kjyd32dFzWG4Pui5hv0aZV_Q1NUrNdQybLwWR6zryV1RfGhwZXFoeLgKUm6lgsfXuu6YNOAfgAJWYpWf9UdkzEtnyS8K_E_6BqD2M3jBUG_wLVCxo_g.hoDbo2MJBiGKDXMZIw48OFEUuEHFX7nKzdKqOt2M59I&dib_tag=se&keywords=Libros&qid=1725878336&sr=8-11,Las mujeres que aman demasiado / Women Who Love Too Much (Spanish Edition),1947783459,8.79,Sin información,PVPR:,4.7,4776,https://m.media-amazon.com/images/I/71p84t6je6L._AC_UL320_.jpg,
https://www.amazon.com/-/es/Brian-Alba/dp/B08Z9W56ZL/ref=sr_1_12?dib=eyJ2IjoiMSJ9.4cQ60iCeQi-JQK5_SlQCXeWcW6rGl29kWhZGOIgM5YLISy6XkoiNQFzGHjOqKB-InjMzf41jHW5Ijrxnl_QU_vxibiEaFGAw0ovFqorhpqWZHY4gHGGjV4tOHbP-66qlItcYd-mysH3tunngTcZ8fVvbp0b-Rz2lebNLC8PaFrBSqvugOgvN2Zk6kjyd32dFzWG4Pui5hv0aZV_Q1NUrNdQybLwWR6zryV1RfGhwZXFoeLgKUm6lgsfXuu6YNOAfgAJWYpWf9UdkzEtnyS8K_E_6BqD2M3jBUG_wLVCxo_g.hoDbo2MJBiGKDXMZIw48OFEUuEHFX7nKzdKqOt2M59I&dib_tag=se&keywords=Libros&qid=1725878336&sr=8-12,EL PODER DE ESTAR SOLO (Fortaleza Interior: Descubre los Secretos de la Soledad y Construye una Vida Mejor) (Spanish Edition),B08Z9W56ZL,12.1,Sin información,PVPR:,4.5,1128,https://m.media-amazon.com/images/I/61sgb6Zlk2L._AC_UL320_.jpg,
https://www.amazon.com/-/es/Padre-Pobre-Edici%C3%B3n-Aniversario-Spanish/dp/1644736624/ref=sr_1_13?dib=eyJ2IjoiMSJ9.4cQ60iCeQi-JQK5_SlQCXeWcW6rGl29kWhZGOIgM5YLISy6XkoiNQFzGHjOqKB-InjMzf41jHW5Ijrxnl_QU_vxibiEaFGAw0ovFqorhpqWZHY4gHGGjV4tOHbP-66qlItcYd-mysH3tunngTcZ8fVvbp0b-Rz2lebNLC8PaFrBSqvugOgvN2Zk6kjyd32dFzWG4Pui5hv0aZV_Q1NUrNdQybLwWR6zryV1RfGhwZXFoeLgKUm6lgsfXuu6YNOAfgAJWYpWf9UdkzEtnyS8K_E_6BqD2M3jBUG_wLVCxo_g.hoDbo2MJBiGKDXMZIw48OFEUuEHFX7nKzdKqOt2M59I&dib_tag=se&keywords=Libros&qid=1725878336&sr=8-13,"Padre Rico, Padre Pobre (Edición 25 Aniversario) / Rich Dad Poor Dad (Spanish Edition)",1644736624,12.39,Sin información,PVPR:,4.8,16348,https://m.media-amazon.com/images/I/811tCk3eR6L._AC_UL320_.jpg,
https://www.amazon.com/-/es/Paulo-Coelho/dp/0062511408/ref=sr_1_14?dib=eyJ2IjoiMSJ9.4cQ60iCeQi-JQK5_SlQCXeWcW6rGl29kWhZGOIgM5YLISy6XkoiNQFzGHjOqKB-InjMzf41jHW5Ijrxnl_QU_vxibiEaFGAw0ovFqorhpqWZHY4gHGGjV4tOHbP-66qlItcYd-mysH3tunngTcZ8fVvbp0b-Rz2lebNLC8PaFrBSqvugOgvN2Zk6kjyd32dFzWG4Pui5hv0aZV_Q1NUrNdQybLwWR6zryV1RfGhwZXFoeLgKUm6lgsfXuu6YNOAfgAJWYpWf9UdkzEtnyS8K_E_6BqD2M3jBUG_wLVCxo_g.hoDbo2MJBiGKDXMZIw48OFEUuEHFX7nKzdKqOt2M59I&dib_tag=se&keywords=Libros&qid=1725878336&sr=8-14,El Alquimista: Una Fabula Para Seguir Tus Suenos,0062511408,9.81,Sin información,Edición en Español,4.7,18047,https://m.media-amazon.com/images/I/81MOnJT4YiL._AC_UL320_.jpg,
https://www.amazon.com/-/es/Mark-Manson/dp/1400213304/ref=sr_1_15?dib=eyJ2IjoiMSJ9.4cQ60iCeQi-JQK5_SlQCXeWcW6rGl29kWhZGOIgM5YLISy6XkoiNQFzGHjOqKB-InjMzf41jHW5Ijrxnl_QU_vxibiEaFGAw0ovFqorhpqWZHY4gHGGjV4tOHbP-66qlItcYd-mysH3tunngTcZ8fVvbp0b-Rz2lebNLC8PaFrBSqvugOgvN2Zk6kjyd32dFzWG4Pui5hv0aZV_Q1NUrNdQybLwWR6zryV1RfGhwZXFoeLgKUm6lgsfXuu6YNOAfgAJWYpWf9UdkzEtnyS8K_E_6BqD2M3jBUG_wLVCxo_g.hoDbo2MJBiGKDXMZIw48OFEUuEHFX7nKzdKqOt2M59I&dib_tag=se&keywords=Libros&qid=1725878336&sr=8-15,sutil arte de que te importe un caraj*: Un enfoque disruptivo para vivir una buena vida (Spanish Edition),1400213304,9.76,Sin información,Edición en Español,4.6,9760,https://m.media-amazon.com/images/I/71n+vI4R6KL._AC_UL320_.jpg,
https://www.amazon.com/-/es/Daniel-Habif/dp/140022036X/ref=sr_1_16?dib=eyJ2IjoiMSJ9.4cQ60iCeQi-JQK5_SlQCXeWcW6rGl29kWhZGOIgM5YLISy6XkoiNQFzGHjOqKB-InjMzf41jHW5Ijrxnl_QU_vxibiEaFGAw0ovFqorhpqWZHY4gHGGjV4tOHbP-66qlItcYd-mysH3tunngTcZ8fVvbp0b-Rz2lebNLC8PaFrBSqvugOgvN2Zk6kjyd32dFzWG4Pui5hv0aZV_Q1NUrNdQybLwWR6zryV1RfGhwZXFoeLgKUm6lgsfXuu6YNOAfgAJWYpWf9UdkzEtnyS8K_E_6BqD2M3jBUG_wLVCxo_g.hoDbo2MJBiGKDXMZIw48OFEUuEHFX7nKzdKqOt2M59I&dib_tag=se&keywords=Libros&qid=1725878336&sr=8-16,Inquebrantables (Spanish Edition),140022036X,10.49,Sin información,Edición en Español,4.8,13910,https://m.media-amazon.com/images/I/81jsYLHnw9L._AC_UL320_.jpg,
https://www.amazon.com/-/es/sspa/click?ie=UTF8&spc=MTo4Nzc3OTU0MDA3NzMwNzg4OjE3MjU4NzgzMzY6c3BfbXRmOjMwMDI3Nzc2NDEyNzQwMjo6MDo6&url=%2FMarian-Rojas-Estap%25C3%25A9%2Fdp%2F6073902344%2Fref%3Dsr_1_17_sspa%3Fdib%3DeyJ2IjoiMSJ9.4cQ60iCeQi-JQK5_SlQCXeWcW6rGl29kWhZGOIgM5YLISy6XkoiNQFzGHjOqKB-InjMzf41jHW5Ijrxnl_QU_vxibiEaFGAw0ovFqorhpqWZHY4gHGGjV4tOHbP-66qlItcYd-mysH3tunngTcZ8fVvbp0b-Rz2lebNLC8PaFrBSqvugOgvN2Zk6kjyd32dFzWG4Pui5hv0aZV_Q1NUrNdQybLwWR6zryV1RfGhwZXFoeLgKUm6lgsfXuu6YNOAfgAJWYpWf9UdkzEtnyS8K_E_6BqD2M3jBUG_wLVCxo_g.hoDbo2MJBiGKDXMZIw48OFEUuEHFX7nKzdKqOt2M59I%26dib_tag%3Dse%26keywords%3DLibros%26qid%3D1725878336%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Cómo hacer que te pasen cosas buenas / How To Make Good Things Happen: Entiende tu cerebro, gestiona tus emociones, mejora tu vida (Spanish Edition)",6073902344,16.39,Sin información,Edición en Español,4.8,15799,https://m.media-amazon.com/images/I/61RUSEVFhOL._AC_UL320_.jpg,
https://www.amazon.com/-/es/sspa/click?ie=UTF8&spc=MTo4Nzc3OTU0MDA3NzMwNzg4OjE3MjU4NzgzMzY6c3BfbXRmOjMwMDIyNDI1MzYzNDUwMjo6MDo6&url=%2FFabian-Garcia%2Fdp%2FB0C2RW1XJK%2Fref%3Dsr_1_18_sspa%3Fdib%3DeyJ2IjoiMSJ9.4cQ60iCeQi-JQK5_SlQCXeWcW6rGl29kWhZGOIgM5YLISy6XkoiNQFzGHjOqKB-InjMzf41jHW5Ijrxnl_QU_vxibiEaFGAw0ovFqorhpqWZHY4gHGGjV4tOHbP-66qlItcYd-mysH3tunngTcZ8fVvbp0b-Rz2lebNLC8PaFrBSqvugOgvN2Zk6kjyd32dFzWG4Pui5hv0aZV_Q1NUrNdQybLwWR6zryV1RfGhwZXFoeLgKUm6lgsfXuu6YNOAfgAJWYpWf9UdkzEtnyS8K_E_6BqD2M3jBUG_wLVCxo_g.hoDbo2MJBiGKDXMZIw48OFEUuEHFX7nKzdKqOt2M59I%26dib_tag%3Dse%26keywords%3DLibros%26qid%3D1725878336%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"EL PODER DE CREER EN TI: Desata las barreras mentales desde hoy. 21 días para derrotar tus Inseguridades, aumentar tu confianza, identificar tus ... tu vida hacia el éxito. (Spanish Edition)",B0C2RW1XJK,16.16,Sin información,Edición en Español,4.6,217,https://m.media-amazon.com/images/I/61klK+Xt+vL._AC_UL320_.jpg,
https://www.amazon.com/-/es/sspa/click?ie=UTF8&spc=MTo4Nzc3OTU0MDA3NzMwNzg4OjE3MjU4NzgzMzY6c3BfbXRmOjMwMDExNDU3MjA5NDYwMjo6MDo6&url=%2FDonna-K-Maltese%2Fdp%2F1643527835%2Fref%3Dsr_1_19_sspa%3Fdib%3DeyJ2IjoiMSJ9.4cQ60iCeQi-JQK5_SlQCXeWcW6rGl29kWhZGOIgM5YLISy6XkoiNQFzGHjOqKB-InjMzf41jHW5Ijrxnl_QU_vxibiEaFGAw0ovFqorhpqWZHY4gHGGjV4tOHbP-66qlItcYd-mysH3tunngTcZ8fVvbp0b-Rz2lebNLC8PaFrBSqvugOgvN2Zk6kjyd32dFzWG4Pui5hv0aZV_Q1NUrNdQybLwWR6zryV1RfGhwZXFoeLgKUm6lgsfXuu6YNOAfgAJWYpWf9UdkzEtnyS8K_E_6BqD2M3jBUG_wLVCxo_g.hoDbo2MJBiGKDXMZIw48OFEUuEHFX7nKzdKqOt2M59I%26dib_tag%3Dse%26keywords%3DLibros%26qid%3D1725878336%26sr%3D8-19-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Preocúpate menos y ora más: Una guía devocional para la mujer para vivir sin ansiedad (Spanish Edition),1643527835,4.99,Sin información,Edición en Español,4.8,534,https://m.media-amazon.com/images/I/81GtJRA10sL._AC_UL320_.jpg,
https://www.amazon.com/-/es/sspa/click?ie=UTF8&spc=MTo4Nzc3OTU0MDA3NzMwNzg4OjE3MjU4NzgzMzY6c3BfbXRmOjMwMDIyNDIzNjY4NzAwMjo6MDo6&url=%2FFabian-Garcia%2Fdp%2FB0C4N42CH4%2Fref%3Dsr_1_20_sspa%3Fdib%3DeyJ2IjoiMSJ9.4cQ60iCeQi-JQK5_SlQCXeWcW6rGl29kWhZGOIgM5YLISy6XkoiNQFzGHjOqKB-InjMzf41jHW5Ijrxnl_QU_vxibiEaFGAw0ovFqorhpqWZHY4gHGGjV4tOHbP-66qlItcYd-mysH3tunngTcZ8fVvbp0b-Rz2lebNLC8PaFrBSqvugOgvN2Zk6kjyd32dFzWG4Pui5hv0aZV_Q1NUrNdQybLwWR6zryV1RfGhwZXFoeLgKUm6lgsfXuu6YNOAfgAJWYpWf9UdkzEtnyS8K_E_6BqD2M3jBUG_wLVCxo_g.hoDbo2MJBiGKDXMZIw48OFEUuEHFX7nKzdKqOt2M59I%26dib_tag%3Dse%26keywords%3DLibros%26qid%3D1725878336%26sr%3D8-20-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"INTELIGENCIA EMOCIONAL: 3 En 1: Transforma tu mente en un oasis de tranquilidad y confianza en solo 21 días. Una poderosa guía para creer en ti, ... dejar de pensar demasiado. (Spanish Edition)",B0C4N42CH4,22.95,Sin información,Edición en Español,4.8,73,https://m.media-amazon.com/images/I/718RoeG0LtL._AC_UL320_.jpg,
https://www.amazon.com/-/es/Mark-Wolynn/dp/8484456811/ref=sr_1_21?dib=eyJ2IjoiMSJ9.4cQ60iCeQi-JQK5_SlQCXeWcW6rGl29kWhZGOIgM5YLISy6XkoiNQFzGHjOqKB-InjMzf41jHW5Ijrxnl_QU_vxibiEaFGAw0ovFqorhpqWZHY4gHGGjV4tOHbP-66qlItcYd-mysH3tunngTcZ8fVvbp0b-Rz2lebNLC8PaFrBSqvugOgvN2Zk6kjyd32dFzWG4Pui5hv0aZV_Q1NUrNdQybLwWR6zryV1RfGhwZXFoeLgKUm6lgsfXuu6YNOAfgAJWYpWf9UdkzEtnyS8K_E_6BqD2M3jBUG_wLVCxo_g.hoDbo2MJBiGKDXMZIw48OFEUuEHFX7nKzdKqOt2M59I&dib_tag=se&keywords=Libros&qid=1725878336&sr=8-21,Este dolor no es mío: Identifica y resuelve los traumas familiares heredados,8484456811,16.22,Sin información,Edición en Español,4.7,7479,https://m.media-amazon.com/images/I/51mop9US7SL._AC_UL320_.jpg,
https://www.amazon.com/-/es/Alejandro-Sequera/dp/B09TMT9CNS/ref=sr_1_22?dib=eyJ2IjoiMSJ9.4cQ60iCeQi-JQK5_SlQCXeWcW6rGl29kWhZGOIgM5YLISy6XkoiNQFzGHjOqKB-InjMzf41jHW5Ijrxnl_QU_vxibiEaFGAw0ovFqorhpqWZHY4gHGGjV4tOHbP-66qlItcYd-mysH3tunngTcZ8fVvbp0b-Rz2lebNLC8PaFrBSqvugOgvN2Zk6kjyd32dFzWG4Pui5hv0aZV_Q1NUrNdQybLwWR6zryV1RfGhwZXFoeLgKUm6lgsfXuu6YNOAfgAJWYpWf9UdkzEtnyS8K_E_6BqD2M3jBUG_wLVCxo_g.hoDbo2MJBiGKDXMZIw48OFEUuEHFX7nKzdKqOt2M59I&dib_tag=se&keywords=Libros&qid=1725878336&sr=8-22,Querido yo: Vamos a estar bien (Spanish Edition),B09TMT9CNS,17.99,Sin información,Edición en Español,4.7,1518,https://m.media-amazon.com/images/I/61SVWf4KlML._AC_UL320_.jpg,
https://www.amazon.com/-/es/Wendy-Bello/dp/1535997176/ref=sr_1_23?dib=eyJ2IjoiMSJ9.4cQ60iCeQi-JQK5_SlQCXeWcW6rGl29kWhZGOIgM5YLISy6XkoiNQFzGHjOqKB-InjMzf41jHW5Ijrxnl_QU_vxibiEaFGAw0ovFqorhpqWZHY4gHGGjV4tOHbP-66qlItcYd-mysH3tunngTcZ8fVvbp0b-Rz2lebNLC8PaFrBSqvugOgvN2Zk6kjyd32dFzWG4Pui5hv0aZV_Q1NUrNdQybLwWR6zryV1RfGhwZXFoeLgKUm6lgsfXuu6YNOAfgAJWYpWf9UdkzEtnyS8K_E_6BqD2M3jBUG_wLVCxo_g.hoDbo2MJBiGKDXMZIw48OFEUuEHFX7nKzdKqOt2M59I&dib_tag=se&keywords=Libros&qid=1725878336&sr=8-23,Una mujer sabia | A Wise Woman (Spanish Edition),1535997176,9.21,Sin información,Edición en Español,4.8,921,https://m.media-amazon.com/images/I/71wNHUOaJBL._AC_UL320_.jpg,
