link_producto,producto,asin,precio,precio_original,vendidos_mes_pasado,calificación,num_de_calificaciones,imagen,vendidos_numerico
https://www.amazon.com/-/es/sspa/click?ie=UTF8&spc=MToxMzEyNDg1NjkwNjgwMDc2OjE3MjU4ODA2MDI6c3BfYXRmOjIwMDA2MjcxMTc4NDMyMTo6MDo6&url=%2FAmazon-Essentials-Leggings-mujer-jaspeado%2Fdp%2FB08JG6WYDG%2Fref%3Dsr_1_1_ffob_sspa%3Fdib%3DeyJ2IjoiMSJ9.2lFFKAHeJMU0urfAiBnPTHCbAdFeFdzPrq_ttqGw6rJhNy-UTEp88jJW_fA52b2lcrJkPG0eh_joa3VCiQdGhMwkScu9U6-pyG074mIgujcAXM8LjhN80fxPEz-3vXjtr-xQvh8n49dsrln6CUFhLCVQN-s_hwgcCEza_Z6wAlQgGCTdUd84tE5FF4hDTEW4zcZ-JXhcDa45LyfRX6S5WfmRKPCkjQpO-4stJlwreZP34ZuCctI-gXRzbtft8jnuQAWlitW4VfqwYBpTZgq1SjeayqmELAH4wkcfgYKH4Pk.KfHxwLLbpgKDZHrpfo7YEjUE4vaFIYW85JL8lW6muoc%26dib_tag%3Dse%26keywords%3DModa%2Bpara%2BMujer%26qid%3D1725880602%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,Amazon Essentials Legging para mujer,B08JG6WYDG,18.0,Sin información,PVPR:,4.2,3502,https://m.media-amazon.com/images/I/81h71M7ZuqS._AC_UL320_.jpg,
https://www.amazon.com/-/es/AUTOMET-Sudaderas-cremallera-sudadera-agujero/dp/B0C7KBZXL6/ref=sr_1_2?dib=eyJ2IjoiMSJ9.2lFFKAHeJMU0urfAiBnPTHCbAdFeFdzPrq_ttqGw6rJhNy-UTEp88jJW_fA52b2lcrJkPG0eh_joa3VCiQdGhMwkScu9U6-pyG074mIgujcAXM8LjhN80fxPEz-3vXjtr-xQvh8n49dsrln6CUFhLCVQN-s_hwgcCEza_Z6wAlQgGCTdUd84tE5FF4hDTEW4zcZ-JXhcDa45LyfRX6S5WfmRKPCkjQpO-4stJlwreZP34ZuCctI-gXRzbtft8jnuQAWlitW4VfqwYBpTZgq1SjeayqmELAH4wkcfgYKH4Pk.KfHxwLLbpgKDZHrpfo7YEjUE4vaFIYW85JL8lW6muoc&dib_tag=se&keywords=Moda+para+Mujer&qid=1725880602&sr=8-2,"AUTOMET Sudaderas con media cremallera para mujer, sudadera corta de forro polar con cremallera de un cuarto, trajes de otoño, ropa con agujero para el pulgar",B0C7KBZXL6,32.99,Sin información,3 K+ comprados el mes pasado,4.5,2968,https://m.media-amazon.com/images/I/61hDQfyQtrL._AC_UL320_.jpg,3000.0
https://www.amazon.com/-/es/Saodimallsu-casquillo-redondo-holgado-Albaricoque/dp/B0BQW1FWXK/ref=sr_1_3?dib=eyJ2IjoiMSJ9.2lFFKAHeJMU0urfAiBnPTHCbAdFeFdzPrq_ttqGw6rJhNy-UTEp88jJW_fA52b2lcrJkPG0eh_joa3VCiQdGhMwkScu9U6-pyG074mIgujcAXM8LjhN80fxPEz-3vXjtr-xQvh8n49dsrln6CUFhLCVQN-s_hwgcCEza_Z6wAlQgGCTdUd84tE5FF4hDTEW4zcZ-JXhcDa45LyfRX6S5WfmRKPCkjQpO-4stJlwreZP34ZuCctI-gXRzbtft8jnuQAWlitW4VfqwYBpTZgq1SjeayqmELAH4wkcfgYKH4Pk.KfHxwLLbpgKDZHrpfo7YEjUE4vaFIYW85JL8lW6muoc&dib_tag=se&keywords=Moda+para+Mujer&qid=1725880602&sr=8-3,"Saodimallsu - Suéter de manga casquillo, de verano, para mujer, casual, cuello redondo, ajuste holgado, ligero, blusa sin botones",B0BQW1FWXK,29.98,Sin información,3 K+ comprados el mes pasado,4.3,1413,https://m.media-amazon.com/images/I/81tdKRm7iZL._AC_UL320_.jpg,3000.0
https://www.amazon.com/-/es/AUTOMET-Chaqueta-botones-cuadros-Albaricoque/dp/B09HC6DFMS/ref=sr_1_4?dib=eyJ2IjoiMSJ9.2lFFKAHeJMU0urfAiBnPTHCbAdFeFdzPrq_ttqGw6rJhNy-UTEp88jJW_fA52b2lcrJkPG0eh_joa3VCiQdGhMwkScu9U6-pyG074mIgujcAXM8LjhN80fxPEz-3vXjtr-xQvh8n49dsrln6CUFhLCVQN-s_hwgcCEza_Z6wAlQgGCTdUd84tE5FF4hDTEW4zcZ-JXhcDa45LyfRX6S5WfmRKPCkjQpO-4stJlwreZP34ZuCctI-gXRzbtft8jnuQAWlitW4VfqwYBpTZgq1SjeayqmELAH4wkcfgYKH4Pk.KfHxwLLbpgKDZHrpfo7YEjUE4vaFIYW85JL8lW6muoc&dib_tag=se&keywords=Moda+para+Mujer&qid=1725880602&sr=8-4,"AUTOMET Atuendos de otoño para mujer, ropa de moda, camisas, chaquetas de franela a cuadros con botones y manga larga 2024",B09HC6DFMS,29.99,Sin información,2 K+ comprados el mes pasado,4.4,15524,https://m.media-amazon.com/images/I/614VXl7BjqL._AC_UL320_.jpg,2000.0
https://www.amazon.com/-/es/LILLUSORY-C%C3%A1rdigan-tama%C3%B1o-bolsillos-moscada/dp/B0CCNT3N2F/ref=sr_1_5?dib=eyJ2IjoiMSJ9.2lFFKAHeJMU0urfAiBnPTHCbAdFeFdzPrq_ttqGw6rJhNy-UTEp88jJW_fA52b2lcrJkPG0eh_joa3VCiQdGhMwkScu9U6-pyG074mIgujcAXM8LjhN80fxPEz-3vXjtr-xQvh8n49dsrln6CUFhLCVQN-s_hwgcCEza_Z6wAlQgGCTdUd84tE5FF4hDTEW4zcZ-JXhcDa45LyfRX6S5WfmRKPCkjQpO-4stJlwreZP34ZuCctI-gXRzbtft8jnuQAWlitW4VfqwYBpTZgq1SjeayqmELAH4wkcfgYKH4Pk.KfHxwLLbpgKDZHrpfo7YEjUE4vaFIYW85JL8lW6muoc&dib_tag=se&keywords=Moda+para+Mujer&qid=1725880602&sr=8-5,"LILLUSORY Cárdigan de gran tamaño para mujer, suéter de punto suave con bolsillos",B0CCNT3N2F,34.99,Sin información,1 K+ comprados el mes pasado,4.4,323,https://m.media-amazon.com/images/I/81yG-Y7YjCL._AC_UL320_.jpg,1000.0
https://www.amazon.com/-/es/LILLUSORY-Su%C3%A9teres-murci%C3%A9lago-acanalado-abertura/dp/B0BFL5X5NP/ref=sr_1_6?dib=eyJ2IjoiMSJ9.2lFFKAHeJMU0urfAiBnPTHCbAdFeFdzPrq_ttqGw6rJhNy-UTEp88jJW_fA52b2lcrJkPG0eh_joa3VCiQdGhMwkScu9U6-pyG074mIgujcAXM8LjhN80fxPEz-3vXjtr-xQvh8n49dsrln6CUFhLCVQN-s_hwgcCEza_Z6wAlQgGCTdUd84tE5FF4hDTEW4zcZ-JXhcDa45LyfRX6S5WfmRKPCkjQpO-4stJlwreZP34ZuCctI-gXRzbtft8jnuQAWlitW4VfqwYBpTZgq1SjeayqmELAH4wkcfgYKH4Pk.KfHxwLLbpgKDZHrpfo7YEjUE4vaFIYW85JL8lW6muoc&dib_tag=se&keywords=Moda+para+Mujer&qid=1725880602&sr=8-6,"LILLUSORY Suéteres con manga larga de murciélago y cuello redondo para mujer, de gran tamaño, de punto acanalado, con abertura lateral, para este otoño",B0BFL5X5NP,39.99,Sin información,1 K+ comprados el mes pasado,4.5,3086,https://m.media-amazon.com/images/I/61CvT1de7IL._AC_UL320_.jpg,1000.0
https://www.amazon.com/-/es/Sudaderas-sudaderas-su%C3%A9teres-bolsillos-invierno/dp/B0C7BHZCZG/ref=sr_1_7?dib=eyJ2IjoiMSJ9.2lFFKAHeJMU0urfAiBnPTHCbAdFeFdzPrq_ttqGw6rJhNy-UTEp88jJW_fA52b2lcrJkPG0eh_joa3VCiQdGhMwkScu9U6-pyG074mIgujcAXM8LjhN80fxPEz-3vXjtr-xQvh8n49dsrln6CUFhLCVQN-s_hwgcCEza_Z6wAlQgGCTdUd84tE5FF4hDTEW4zcZ-JXhcDa45LyfRX6S5WfmRKPCkjQpO-4stJlwreZP34ZuCctI-gXRzbtft8jnuQAWlitW4VfqwYBpTZgq1SjeayqmELAH4wkcfgYKH4Pk.KfHxwLLbpgKDZHrpfo7YEjUE4vaFIYW85JL8lW6muoc&dib_tag=se&keywords=Moda+para+Mujer&qid=1725880602&sr=8-7,"EFAN Sudaderas de manga larga con capucha para mujer, holgadas, con forro de polar, con bolsillos, para invierno y otoño, estilo Y2K de los 2000",B0C7BHZCZG,29.99,Sin información,2 K+ comprados el mes pasado,4.6,1733,https://m.media-amazon.com/images/I/71Vx0oTSccL._AC_UL320_.jpg,2000.0
https://www.amazon.com/-/es/Sudadera-sudaderas-capucha-botones-PinkGreen/dp/B0D8KT974J/ref=sr_1_8?dib=eyJ2IjoiMSJ9.2lFFKAHeJMU0urfAiBnPTHCbAdFeFdzPrq_ttqGw6rJhNy-UTEp88jJW_fA52b2lcrJkPG0eh_joa3VCiQdGhMwkScu9U6-pyG074mIgujcAXM8LjhN80fxPEz-3vXjtr-xQvh8n49dsrln6CUFhLCVQN-s_hwgcCEza_Z6wAlQgGCTdUd84tE5FF4hDTEW4zcZ-JXhcDa45LyfRX6S5WfmRKPCkjQpO-4stJlwreZP34ZuCctI-gXRzbtft8jnuQAWlitW4VfqwYBpTZgq1SjeayqmELAH4wkcfgYKH4Pk.KfHxwLLbpgKDZHrpfo7YEjUE4vaFIYW85JL8lW6muoc&dib_tag=se&keywords=Moda+para+Mujer&qid=1725880602&sr=8-8,"Trendy Queen Sudadera de gran tamaño para mujer, con cuello redondo, a rayas, de manga larga, con capucha, de otoño, Y2K",B0D8KT974J,17.99,Sin información,2 K+ comprados el mes pasado,4.3,92,https://m.media-amazon.com/images/I/71SGcIm-knL._AC_UL320_.jpg,2000.0
https://www.amazon.com/-/es/Chaqueta-informal-femenina-abertura-chaqueta/dp/B07WD8YZ2Q/ref=sr_1_9?dib=eyJ2IjoiMSJ9.2lFFKAHeJMU0urfAiBnPTHCbAdFeFdzPrq_ttqGw6rJhNy-UTEp88jJW_fA52b2lcrJkPG0eh_joa3VCiQdGhMwkScu9U6-pyG074mIgujcAXM8LjhN80fxPEz-3vXjtr-xQvh8n49dsrln6CUFhLCVQN-s_hwgcCEza_Z6wAlQgGCTdUd84tE5FF4hDTEW4zcZ-JXhcDa45LyfRX6S5WfmRKPCkjQpO-4stJlwreZP34ZuCctI-gXRzbtft8jnuQAWlitW4VfqwYBpTZgq1SjeayqmELAH4wkcfgYKH4Pk.KfHxwLLbpgKDZHrpfo7YEjUE4vaFIYW85JL8lW6muoc&dib_tag=se&keywords=Moda+para+Mujer&qid=1725880602&sr=8-9,"Cicy Bell - Chaqueta informal para mujer con abertura frontal, manga larga, para trabajo u oficina",B07WD8YZ2Q,58.99,Sin información,1 K+ comprados el mes pasado,4.0,19311,https://m.media-amazon.com/images/I/612bZ4IE8nL._AC_UL320_.jpg,1000.0
https://www.amazon.com/-/es/VONMELLI-cinturones-pantalones-vaqueros-cintur%C3%B3n/dp/B0CCNFQZ5Z/ref=sr_1_10?dib=eyJ2IjoiMSJ9.2lFFKAHeJMU0urfAiBnPTHCbAdFeFdzPrq_ttqGw6rJhNy-UTEp88jJW_fA52b2lcrJkPG0eh_joa3VCiQdGhMwkScu9U6-pyG074mIgujcAXM8LjhN80fxPEz-3vXjtr-xQvh8n49dsrln6CUFhLCVQN-s_hwgcCEza_Z6wAlQgGCTdUd84tE5FF4hDTEW4zcZ-JXhcDa45LyfRX6S5WfmRKPCkjQpO-4stJlwreZP34ZuCctI-gXRzbtft8jnuQAWlitW4VfqwYBpTZgq1SjeayqmELAH4wkcfgYKH4Pk.KfHxwLLbpgKDZHrpfo7YEjUE4vaFIYW85JL8lW6muoc&dib_tag=se&keywords=Moda+para+Mujer&qid=1725880602&sr=8-10,"VONMELLI Paquete de 3 cinturones de mujer para pantalones vaqueros, cinturón de vestir con hebilla dorada",B0CCNFQZ5Z,23.99,Sin información,1 K+ comprados el mes pasado,4.4,1760,https://m.media-amazon.com/images/I/715BMUuF7EL._AC_UL320_.jpg,1000.0
